transaction_date,owner,ticker,asset_description,asset_type,transaction_type,amount,comment,party,state,industry,sector,senator,ptr_link,disclosure_date,amount_value,committees,return
2019-04-03,Joint,MOS,The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Agricultural Chemicals,Basic Industries,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.3787309765691271
2019-04-03,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],7.722548970742162
2019-04-02,Joint,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],7.722548970742162
2019-04-02,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.23556220043939563
2019-04-02,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.2921741469298716
2019-03-13,Joint,AM,"Antero Midstream Partners, LP (Exchanged) <br> Antero Midstream Corporation (Received)",Stock,Exchange,"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],0.0
2019-03-29,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],7.722548970742162
2019-03-29,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],7.722548970742162
2019-03-28,Joint,MOS,The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Agricultural Chemicals,Basic Industries,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.3787309765691271
2019-03-28,Joint,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],7.722548970742162
2019-03-28,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],7.722548970742162
2019-03-28,Joint,MOS,The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Agricultural Chemicals,Basic Industries,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.3787309765691271
2019-03-28,Joint,KMI,"Kinder Morgan, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.3629540011357744
2019-03-28,Joint,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],7.722548970742162
2019-03-26,Joint,BKNG,Booking Holdings Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Transportation Services,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],-0.3769172781957201
2019-03-25,Joint,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Computer Software: Prepackaged Software,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.0
2019-03-25,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Computer Communications Equipment,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.0
2019-03-25,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Computer Software: Prepackaged Software,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.06721370391403222
2019-03-25,Joint,GOOG,Alphabet Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,"Computer Software: Programming, Data Processing",Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],0.6049233352262907
2019-03-21,Joint,IBM,International Business Machines Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Computer Manufacturing,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],0.0
2019-03-19,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.1038520197734246
2019-03-19,Joint,ET,Energy Transfer LP,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.6124617211424286
2019-03-19,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.1038520197734246
2019-03-19,Joint,MPLX,MPLX LP,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],3.8122617336416473
2019-03-18,Joint,TRGP,Targa Resources Corp.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.3062308605712143
2019-03-18,Joint,WES,"Western Midstream Partners, LP",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.0
2019-03-13,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.2921741469298716
2019-03-08,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.2921741469298716
2019-03-07,Joint,TRP,TransCanada Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.25387417167075116
2019-03-07,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],0.2921741469298716
2019-03-07,Joint,TRP,TransCanada Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.25387417167075116
2019-03-06,Joint,TRP,TransCanada Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],-0.25387417167075116
2019-03-01,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.1038520197734246
2019-04-09,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Mike Rounds,https://efdsearch.senate.gov/search/view/ptr/52499168-0dec-404b-a9c6-c3f96da3f739/,2019-04-09,,"['Banking, Housing, and Urban Affairs']",0.0
2019-04-08,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/59e4865b-0547-48e7-8f92-f0bc687b788b/,2019-04-08,,[],0.0
2019-03-19,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,Republican,AK,Paints/Coatings,Basic Industries,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/761ccdcd-aa8f-42fa-884a-5e67c47199e5/,2019-04-08,75000.5,[],0.0
2019-04-04,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/644865e7-929f-424c-add9-42b199bf3280/,2019-04-04,,[],0.0
2019-04-02,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Michael F. Bennet,https://efdsearch.senate.gov/search/view/ptr/cc21478c-7266-432d-9412-efd04d059ab4/,2019-04-02,,[],0.0
2019-04-02,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/e33b0e5c-b70c-446d-aaa7-df227bd59c3e/,2019-04-02,,[],0.0
2019-02-01,Self,ANCX,Access National Corporation (Exchanged) <br> Union Bankshares Corporation (Received),Stock,Exchange,"$1,001 - $15,000",Merger - stock of Access National Corporation exchanged for Union Bankshares Corporation,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/ba7619a6-3af0-42b2-9740-a1ae1f9f2083/,2019-03-28,8000.5,[],0.0
2019-03-01,Self,DHR,Danaher Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,Industrial Machinery/Components,Capital Goods,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2c16529c-a84c-4337-b3af-8210640f0c87/,2019-03-26,32500.5,[],-0.28333144445703695
2019-03-25,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/7af87c4e-454a-4a3e-8097-6d27cf59c714/,2019-03-25,,[],0.0
2019-02-27,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Consumer Electronics/Video Chains,Consumer Services,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,8000.5,[],0.8862705579887084
2019-02-27,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Telecommunications Equipment,Public Utilities,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,8000.5,[],2.041539070474762
2019-02-27,Joint,FB,"Facebook, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,"Computer Software: Programming, Data Processing",Technology,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,32500.5,[],1.8373851634272858
2019-02-27,Joint,NSRGY,Nestlé S.A.,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,RI,,,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,32500.5,[],0.0
2019-02-27,Joint,PEP,"PepsiCo, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Beverages (Production/Distribution),Consumer Non-Durables,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,8000.5,[],0.0
2019-02-27,Joint,PG,The Procter &amp; Gamble Company,Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Package Goods/Cosmetics,Basic Industries,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,8000.5,[],0.0
2019-02-12,Self,HAS,"Hasbro, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,RI,Recreational Products/Toys,Consumer Non-Durables,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,2019-03-25,32500.5,[],3.062308605712143
2019-03-08,Self,XSLV,Invesco S&amp;P SmallCap Low Volatility ETF,Other Securities,Purchase,"$50,001 - $100,000",--,Republican,ND,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/14b3fd91-0c0b-4af8-ba20-14290c38208c/,2019-03-22,75000.5,[],0.0
2019-03-19,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/af36bd7e-37df-423b-9d5f-95d40eec8ee7/,2019-03-19,,[],0.0
2019-02-28,Self,XLNX,"Xilinx, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Semiconductors,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,32500.5,"['Banking, Housing, and Urban Affairs']",0.7655771514280357
2019-02-28,Self,TMO,Thermo Fisher Scientific Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Capital Goods,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,SYK,Stryker Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Medical/Dental Instruments,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,32500.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,SLB,Schlumberger Limited,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Oilfield Services/Equipment,Energy,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Radio And Television Broadcasting And Communications Equipment,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,32500.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,PEP,"PepsiCo, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Beverages (Production/Distribution),Consumer Non-Durables,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,MSFT,Microsoft Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Computer Software: Prepackaged Software,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,ISRG,"Intuitive Surgical, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Specialties,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,INTC,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,IQV,IQVIA Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Biotechnology: Commercial Physical & Biological Resarch,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,HOLX,"Hologic, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Medical Electronics,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,FDX,FedEx Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Air Freight/Delivery Services,Transportation,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,DHR,Danaher Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Capital Goods,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,COST,Costco Wholesale Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Department/Specialty Retail Stores,Consumer Services,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,CELG,Celgene Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,,,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,CVS,CVS Health Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Medical/Nursing Services,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Self,AAPL,Apple Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Computer Manufacturing,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,32500.5,"['Banking, Housing, and Urban Affairs']",0.7655771514280357
2019-02-28,Self,ADI,"Analog Devices, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Joint,XLNX,"Xilinx, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.7655771514280357
2019-02-28,Joint,TMO,Thermo Fisher Scientific Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Capital Goods,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Joint,SYK,Stryker Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Medical/Dental Instruments,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Joint,IQV,IQVIA Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Biotechnology: Commercial Physical & Biological Resarch,Health Care,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Joint,FDX,FedEx Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Air Freight/Delivery Services,Transportation,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-02-28,Joint,AAPL,Apple Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Computer Manufacturing,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.7655771514280357
2019-02-28,Joint,ADI,"Analog Devices, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,2019-03-18,8000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-03-15,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/e5ceb5f5-7fdd-4f72-8e7f-ef951dec3ef6/,2019-03-15,,[],0.0
2019-03-15,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/66076f89-c84b-43db-b818-b5e700a9b8fc/,2019-03-15,,[],0.0
2019-02-20,Self,ZAYO,"Zayo Group Holdings, Inc.",Stock,Sale (Full),"$250,001 - $500,000",--,Democrat,VA,,,Mark R. Warner,https://efdsearch.senate.gov/search/view/ptr/c008dcd7-7a5e-46ee-9806-cf60a08a23dc/,2019-03-08,375000.5,"['Banking, Housing, and Urban Affairs']",0.0
